current_state_errors_S,current_state_errors_R
-466.237407089771,-15.748285263339
433.375162531577,13.3777449063159
-404.104400330881,-18.509813201437
404.235688862281,7.63160116333864
-332.105257272861,-5.93067760318146
298.277262594026,-13.9099841914982
-168.346336119898,3.92220735499403
208.076766103135,6.03745841881853
-107.40579072676,-10.4713236893923
-9.33304402501479,-13.3860865407982
137.589552308407,11.5787060955615
-128.30105332451,-9.59641665729539
112.324637038195,5.85901881518721
-109.203626007593,8.02089152949857
44.1654825795644,-17.3331719083498
-92.3745194096434,-12.0969684170545
88.4114484664006,5.07578719748307
-97.4890076336318,0.579479648542553
84.7943011009681,-7.58601762629392
28.9440874394738,17.5113153883766
-21.5157271792981,-2.24043380470295
-59.6509947010986,-12.1763346828157
61.295387424485,0.350151966093608
-98.0968335958595,-8.38116780303875
123.328982560168,0.121907480136336
33.6948077353019,9.96984423673471
6.91783345946763,-6.78109649945711
-33.6290558433822,-12.1792377538894
23.5039675762868,1.66818755771388
-67.5390471901348,0.139856837531103
76.8056939735481,0.648881426634702
35.679671104826,-2.70450937909932
-2.88577172586851,-1.25041230534336
-29.8134256669528,-3.44710236076057
7.5498595204852,2.40073403917747
-328.450808607339,-18.2342824814327
29.1356291743151,1.02864845287315
562.852979473848,10.5345499578997
-502.738010144805,1.1036998162104
175.495681245719,-2.55073689158663
-574.094285503398,-17.6848619485242
91.5637900560854,19.8393957594886
731.860391448113,-29.5739779094119
-666.091186010269,10.6943499306699
606.77216984982,-14.933182548679
-648.749489693351,5.97548195391858
655.983067052063,-2.44762416461653
-699.936099180459,0.783504124044313
676.441023834443,-10.5235512076366
-715.05734498682,8.48794160524751
694.92291147208,-10.2122595966745
-886.211326514827,4.33709919473251
-153.414296356013,18.8061429677026
948.896463733099,-1.24684654240585
-119.810007744261,-15.6528269423291
206.942808801363,9.82908083116114
-945.022736411007,-19.7999489961063
960.234062223106,7.93287179478789
-789.45992594363,-0.540555703315632
