current_state_errors_S,current_state_errors_R
-260.873294771941,8.95191881196723
189.981996027457,-20.640188417647
34.1379058312364,19.1310949883614
-498.600850729112,-19.202802436461
517.867595504497,4.8443731475827
-325.423216063922,0.0998562624101527
-438.26668102383,13.8468043805111
771.085070689027,-22.5128320021854
-755.40572796615,3.48016984815737
767.100262355094,3.2058876299898
-754.826886268538,-7.41742591935339
768.822658937094,-0.159148221448609
-232.344657271127,21.1521351722927
213.943799711685,-11.1563995289035
-458.686587991184,-9.99150277814976
468.664185800976,2.98961976974483
-11.4523956993793,14.8580601991689
-406.57924964965,-20.2777426193121
470.385775139012,4.99463061632897
-669.856775122504,-6.72919857884214
532.832650512557,22.2369834728691
-29.3477679424069,-5.13797687337534
-234.019341916487,-7.45211862208121
435.541835732273,-9.93901184469251
-404.753822883189,4.3206284899021
-168.658598164057,17.4090768695591
602.975534083623,-22.7435750643993
-623.143777785341,2.29816460718264
615.438749054265,-4.57824342720717
-579.128220182934,1.47434277304553
592.780329176779,3.51390347668215
-867.591189238012,-4.24549199630967
316.206124466677,20.2333671695567
549.530845529107,-16.9615256925178
-338.224595667671,4.42498946641865
-303.818379771159,12.5962811912107
274.064876635564,0.140365254406612
411.258488517142,-19.0350609175515
-821.805922810905,-9.12101747343177
821.189422562515,3.09358488026444
-885.15790586548,2.95410987481397
877.5958933706,-5.31939834607824
-938.073170231877,-2.39333631238058
937.157690533894,1.59269940943545
-852.117943651279,-2.78554839652973
99.5377050970046,24.5823442003269
183.888313361261,-13.0924152692341
400.243625334712,5.55070732578189
-239.833484218244,-14.6322535879323
-31.4196893637938,4.44146875812201
558.453671439918,-2.79715574718143
-169.198927587351,9.52952747712189
-438.518375165783,1.56759172819992
-403.544642097501,-0.352631164049038
525.860235614277,-25.2522260431593
-464.756304343631,3.92035421915089
440.718528211712,19.0312218980095
-177.71402568482,-0.593327977928451
167.028234026168,-26.8562724664689
